City,County,id,DateAdded,Price,Exterior color,Bedrooms,Bathrooms,Floors,waterfront,View,Condition,Grade,Sqft_living,Sqft_lot,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,timedelta,Country,Country-ISO,Full-State,State,lat,long,NeighborhoodName,ZipCode
Foster,Stephens,8700100100,2014-08-19,295000,white,4,2,2,False,0,3,7,1850,6663,1850,0,1990,0,3.9659073192592595,USA,USA,Oklahoma,OK,34.616389,-97.488889,,53511
Berlin,,624110810,2015-03-25,1070000,light pink,3,3,2,False,0,3,9,3730,13264,3730,0,1989,0,7.238265901631942,Germany,DEU,,,51.23065,8.221639999999999,Kuhberg,78928
Vega,Oldham,5419800220,2014-06-10,250000,blue,3,1,1,False,0,3,7,1590,7560,1130,460,1984,0,10.875796966597221,USA,USA,Texas,TX,35.373212,-102.356572,,48047
Toronto,,3089000005,2014-07-24,150000,light gray,2,1,1,False,0,1,4,850,54000,850,0,1950,0,9.995371576006946,Canada,CAN,,,46.550059999999995,-77.92531,Lac de la Sarcelle,R1N 4L4
Berlin,,6716700240,2015-03-06,725000,yelow,4,1,1,False,0,4,7,1600,4500,1600,0,1926,0,3.4401700211689814,Germany,DEU,,,51.38333,7.7333300000000005,Die Seiler,71463
Berlin,,2325069032,2014-07-31,875000,white,5,4,2,False,0,3,11,4720,18741,3210,1510,2005,0,10.45914344303241,Germany,DEU,,,51.06335,7.2938600000000005,Burgheim,14036
St_Johns,,7635801371,2014-07-25,540000,yelow,4,1,2,False,0,4,7,2993,19400,2233,760,1921,0,8.718166754733797,Canada,CAN,,,47.56671,-59.015269999999994,Pigeon Island,G7A 4L2
Pelican,De Soto,8096600050,2015-01-23,510000,green,3,2,1,False,0,3,7,1850,9600,1850,0,1968,1998,2.075944238738426,USA,USA,Louisiana,LA,31.896563,-93.563361,,21030
Berlin,,1079600270,2015-03-06,325000,light blue,3,1,1,False,0,4,7,1840,17286,1440,400,1978,0,6.508227964571758,Germany,DEU,,,,,,
St_Johns,,723000150,2015-04-08,1005000,white,3,2,1,False,0,4,8,2570,5000,1480,1090,1940,0,8.146783892708333,Canada,CAN,,,47.45302,-54.71465,Mountain Pond,B0N 6J6
Salina,Westmoreland,104550540,2015-01-20,259950,yelow,4,2,1,False,0,3,7,1610,6650,1610,0,1989,0,10.717297901388891,USA,USA,Pennsylvania,PA,40.521667,-79.498333,,10002
Comstock Park,Kent,8018600870,2014-10-06,224000,light pink,2,1,1,False,0,3,6,1150,15000,1060,90,1930,2013,2.564405006979167,USA,USA,Michigan,MI,43.057813,-85.68446800000001,,49022
St_Johns,,5468000180,2015-03-05,244950,gray,4,2,1,False,0,4,7,1790,19177,1790,0,1966,0,-1.5478841884722219,Canada,CAN,,,52.550090000000004,-56.06471,Little Coopers Island,V2A 7S6
Toronto,,7237500650,2015-02-13,1284000,black,5,4,2,False,0,3,11,5040,9466,5040,0,2004,0,-1.327393255162037,Canada,CAN,,,45.1501,-80.16638,Pelican Rock,T9N 9C8
Toronto,,3832051140,2014-06-23,310000,Null,3,2,2,False,0,3,7,2540,4775,2540,0,2006,0,5.047747657685185,Canada,CAN,,,49.7811,-89.85316,Salter Lake,E6A 2K1
Toronto,,7853430690,2015-01-27,572800,white,3,2,2,False,0,3,9,3310,4682,2380,930,2015,0,-0.1395816397337963,Canada,CAN,,,45.73341,-79.69136,Little Spring Lake Conservation Reserve,T4G 9E7
Berlin,,6699950310,2014-09-26,350000,red,4,2,2,False,0,3,8,2500,5831,2500,0,2007,0,10.416258324456019,Germany,DEU,,,53.65289,8.51155,Nordwierde,52218
Columbus,Colorado,2757000030,2014-09-22,855000,light gray,4,2,2,False,0,3,9,2270,10460,2270,0,1965,0,-1.274847791747685,USA,USA,Texas,TX,29.703246999999998,-96.5527,,55044
Toronto,,7308600010,2014-06-16,749995,light gray,4,3,2,False,0,3,9,3430,9870,3430,0,2014,0,5.771016217476853,Canada,CAN,,,45.73056,-75.7675,Petit lac Huot,E6G 2Y2
New_York,,513000665,2015-04-08,532000,light blue,3,1,1,False,0,3,7,1820,5750,1120,700,1918,0,6.998419542199074,Canada,CAN,,,44.29695,-76.1192,Deathdealer Island,N5L 3H9
Moscow,Polk,731500200,2015-01-13,347500,light pink,4,2,2,False,0,3,9,2156,3562,2156,0,2012,0,2.5598436537384255,USA,USA,Texas,TX,30.917902,-94.85436999999999,,75115
Tofte,Cook,2011400019,2014-12-30,260000,light pink,5,2,1,False,0,3,7,2580,11250,1410,1170,1964,0,3.1376106555787038,USA,USA,Minnesota,MN,47.760791999999995,-90.783135,,33823
Ewing,Lewis,2163300130,2014-10-01,386000,white,5,2,2,False,0,3,7,2740,12413,2740,0,1990,0,-0.5939657246527777,USA,USA,Missouri,MO,39.996237,-91.721627,,81001
Halifax,,1823099056,2014-12-22,745000,white,3,2,2,False,0,3,9,2810,435600,2810,0,1995,0,-1.398013465509259,Canada,CAN,,,44.82484,-63.68079,Beaver Bank,G3E 0T5
Fyffe,De Kalb,2923039217,2014-06-10,350000,yelow,2,0,1,False,0,4,7,1392,43710,1392,0,1978,0,1.07082107556713,USA,USA,Alabama,AL,34.437284000000005,-85.928849,,34698
Berlin,,952007055,2014-10-21,500000,pink,3,1,1,False,0,3,7,1070,4600,950,120,1930,0,5.011501819884258,Germany,DEU,,,47.683690000000006,10.93787,Eckberg,52221
Buffalo Gap,Taylor,7796600070,2014-08-25,195000,white,3,1,1,False,0,3,7,1190,8726,1190,0,1956,0,2.3931708870717596,USA,USA,Texas,TX,32.279167,-99.829722,,06880
St_Johns,,2505500009,2015-04-27,565000,white,4,2,2,False,1,3,7,2040,8281,2040,0,1961,0,-2.054988966539352,Canada,CAN,,,47.53325,-55.898340000000005,Partridge Cove,T9C 2V7
Creve Coeur,Tazewell,7504010750,2014-09-24,649990,white,4,2,2,False,0,3,9,2130,11900,2130,0,1976,0,9.378569400868058,USA,USA,Illinois,IL,,,,
Toronto,,9413600100,2015-02-19,705640,pink,3,2,1,False,0,4,8,2400,12350,1420,980,1968,0,-0.5495226058564815,Canada,CAN,,,45.48368,-73.86139,Pierrefonds,G0N 4T1
Winnipeg,,3625500130,2014-05-30,1256500,light pink,4,2,2,False,0,4,9,3150,13700,3150,0,1966,0,9.627073668067132,Canada,CAN,,,49.71671,-94.41713,Bald Indian Bay,K7K 8J0
Winnipeg,,8651410670,2014-11-25,189950,white,3,1,1,False,0,5,6,920,6460,920,0,1969,0,0.8063500600925926,Canada,CAN,,,58.96976,-99.72851,Blenkhorn Lake,R4K 9H5
Toronto,,2407000110,2015-04-14,275000,yelow,3,1,1,False,0,3,6,1580,8775,1220,360,1942,0,8.630861706701387,Canada,CAN,,,51.81681,-89.95012,Muskwaysee Creek,T7A 2G3
Berlin,,3472800065,2014-08-26,1698000,green,4,3,2,False,0,4,9,3600,9687,3600,0,1959,1995,7.421833585659722,Germany,DEU,,,53.131040000000006,12.985660000000001,Nehmitzsee,29454
Toronto,,8963300005,2014-11-06,390000,blue,5,1,1,False,0,4,7,2290,7900,1190,1100,1965,0,-0.2277322965856482,Canada,CAN,,,46.44785,-72.23100000000001,Plage Cossette,A1K 8H0
Toronto,,5095400040,2014-06-05,270000,white,3,1,1,False,0,4,7,1500,13500,1500,0,1968,0,6.851000393796296,Canada,CAN,,,47.43778,-73.14444,Lac Louis,E4Z 0X0
Berlin,,1432900030,2014-11-21,225000,white,3,1,1,False,0,3,7,1410,7700,980,430,1962,0,5.2696218593171285,Germany,DEU,,,48.25372,12.17704,Oberstollnkirchen,15682
Wainwright,Muskogee,4386700135,2014-11-14,2250000,light blue,4,2,2,False,0,5,9,4760,8036,3390,1370,1916,0,6.599460012048612,USA,USA,Oklahoma,OK,35.6125,-95.564167,,21030
Berlin,,2424059139,2015-02-06,900000,white,3,3,2,False,0,3,10,3870,33980,3150,720,1991,0,0.7069008134606481,Germany,DEU,,,52.30357,13.69694,Zernsdorf,48522
Gibbs,Adair,8658300315,2015-03-12,425000,light blue,5,1,1,False,0,3,5,1400,5071,1400,0,1916,0,2.278677194849537,USA,USA,Missouri,MO,40.083962,-92.443495,,39532
Berlin,,1951600150,2015-04-08,180000,light blue,3,1,1,False,0,3,7,1610,8500,1610,0,1959,0,3.6267984754282416,Germany,DEU,,,47.7228,13.01494,Schellenbergsattel,49212
Centreville,Saint Joseph,1931301105,2014-07-17,440000,white,3,2,2,False,0,3,7,1550,2401,1550,0,1996,0,4.105974606087963,USA,USA,Michigan,MI,41.921685,-85.496299,,28601
Delphia,Perry,1721800470,2014-05-21,230000,white,5,2,1,False,0,3,6,1930,6120,1930,0,1941,1969,2.3872392241782405,USA,USA,Kentucky,KY,37.023317,-83.095574,,33905
Winnipeg,,8946780110,2014-08-04,809950,light pink,4,3,2,False,0,3,9,3660,4903,2760,900,2014,0,-2.3039485475810184,Canada,CAN,,,49.49581,-98.90328000000001,Spitaels Marsh,B5A 2G9
Imlay,Pershing,2126059276,2014-11-26,612000,light gray,3,3,1,False,0,3,9,2330,10327,2330,0,1998,0,-1.5404782546643518,USA,USA,Nevada,NV,40.652217,-118.02115,,48127
Forbestown,Butte,3702900165,2014-11-04,295000,pink,1,1,1,False,0,3,6,520,5600,520,0,1918,0,3.31724118224537,USA,USA,California,CA,39.541712,-121.213443,,48174
St_Johns,,3876000440,2014-07-28,517850,black,5,2,1,False,0,4,8,3050,7500,1800,1250,1966,0,8.756357894282408,Canada,CAN,,,47.11135,-55.77304,The Cape,J3E 6E8
Grand Island,Hall,2122059160,2015-04-27,248000,black,5,1,1,False,2,3,8,2190,16788,1380,810,1978,0,-0.7721377370949073,USA,USA,Nebraska,NE,40.921858,-98.341062,,32937
Carville,Iberville,4037000840,2015-04-06,554000,white,3,2,1,False,0,4,7,1910,9001,1910,0,1957,0,0.9369828194791666,USA,USA,Louisiana,LA,30.220759,-91.10248399999999,,55347
Berlin,,5316100220,2015-03-19,1250000,gray,4,2,2,False,2,3,8,1830,7200,1750,80,1923,0,3.9409682965740735,Germany,DEU,,,50.279740000000004,7.29358,Hahnen-Berg,63920
Port Jefferson,Suffolk,3530200020,2015-04-02,790000,light pink,4,2,2,False,0,3,9,3020,36893,3020,0,1986,2007,6.355309018194445,USA,USA,New York,NY,40.945687,-73.061093,,11793
Hilliards,Butler,3886902505,2015-03-11,616300,yelow,3,2,2,False,2,3,7,1700,8400,1700,0,1927,0,2.505707281226852,USA,USA,Pennsylvania,PA,41.100894,-79.82145600000001,,49509
Foxboro,Douglas,4432600075,2015-01-28,725000,red,4,2,2,False,0,3,9,2110,4140,1710,400,1925,2003,6.41568917525463,USA,USA,Wisconsin,WI,46.487511,-92.149254,,75126
Bobtown,Greene,1777600230,2014-05-06,610000,white,4,3,1,False,0,5,8,2450,10117,1580,870,1967,0,3.162570816423611,USA,USA,Pennsylvania,PA,39.761111,-79.981667,,20601
Talkeetna,Matanuska Susitna,1005000250,2015-01-30,350000,yelow,2,1,1,False,0,3,6,840,5551,840,0,1952,0,-0.04051307938657407,USA,USA,Alaska,AK,62.260516,-150.110097,,10541
Toronto,,7852120050,2015-03-11,729950,blue,4,3,2,False,0,3,10,3510,10010,3510,0,2001,0,8.23403161866898,Canada,CAN,,,47.284929999999996,-79.59778,Number Six Lake,T4V 4V2
Berlin,,4036100175,2015-02-19,689000,light blue,4,2,1,False,0,5,8,2440,11700,1480,960,1961,0,1.823399689363426,Germany,DEU,,,48.79423,13.141110000000001,Oitzing,54257
Franklinville,Randolph,2296500136,2014-05-09,839900,light blue,4,3,1,False,1,3,9,3810,13592,2560,1250,2013,0,4.073138229675926,USA,USA,North Carolina,NC,35.791739,-79.713178,,26508
Toronto,,7856400300,2014-07-02,1411600,white,2,2,2,False,4,5,10,3180,9400,2610,570,1985,0,0.9588006296064816,Canada,CAN,,,51.50976,-68.08691999999999,Lac Magique,T4S 4T5
Winnipeg,,4037200690,2014-12-08,458450,gray,4,1,1,False,0,4,7,1330,9715,970,360,1957,0,9.022977545289352,Canada,CAN,,,50.99501,-97.40957,Morweena,G3M 9B8
Toronto,,2632000080,2014-07-10,242000,light gray,2,1,1,False,0,3,6,960,21850,960,0,1947,0,5.520449411030092,Canada,CAN,,,48.70452,-81.66039,Lower Footprint Lake,H9P 5K0
St_Johns,,9272201704,2014-05-12,369000,white,2,2,2,False,0,3,8,980,895,670,310,2009,0,5.08152401818287,Canada,CAN,,,48.45001,-58.481809999999996,Harbour Point,N0N 5P5
Newport Coast,Orange,1137300690,2015-02-20,369900,yelow,4,2,2,False,0,4,9,2820,33750,2820,0,1984,0,3.4800475602777783,USA,USA,California,CA,33.596382,-117.855317,,11368
Vancouver,,522079022,2015-03-27,700000,light gray,3,2,1,False,0,4,8,2530,623779,2530,0,1980,0,-1.8912979092476851,Canada,CAN,,,50.363859999999995,-119.34997,Okanagan,J1S 4T7
Berlin,,5347200162,2014-05-28,210000,yelow,2,1,2,False,0,3,7,880,1157,880,0,2007,0,6.694967611307871,Germany,DEU,,,50.48682,8.21676,Hohenstein,14469
Toronto,,2212210360,2014-07-02,253000,white,2,1,1,False,0,4,7,1310,7128,940,370,1980,0,4.534381234930557,Canada,CAN,,,48.98615,-70.70368,Lac Indécis,G0M 1T8
Whitehorse,,7518505610,2015-03-25,471000,light pink,2,1,1,False,0,4,7,840,5100,840,0,1949,0,6.192927271493055,Canada,CAN,,,61.06606,-138.35397,Little John Creek,T4E 2T8
Franklin Park,Cook,3915500045,2014-11-14,180000,white,3,1,1,False,0,4,6,1010,8581,1010,0,1920,0,4.087654999710648,USA,USA,Illinois,IL,41.933878,-87.873423,,11757
Arlee,Lake,7349650490,2015-05-07,285000,light blue,3,1,1,False,0,3,7,1600,7500,1600,0,1998,0,-2.762102093113426,USA,USA,Montana,MT,47.186035,-114.075978,,90008
Toronto,,224069169,2014-10-23,800000,light gray,4,3,2,False,0,3,10,2540,20662,2540,0,1998,0,-1.221381638668982,Canada,CAN,,,53.142219999999995,-77.77556,Lac Iskutawapu,H1W 3V4
Sulphur,Calcasieu,4245400045,2014-09-23,234500,green,3,1,1,False,0,3,7,1310,18400,870,440,1954,0,7.435422115613426,USA,USA,Louisiana,LA,30.219001000000002,-93.363911,,30126
Marble City,Sequoyah,3023039066,2015-03-23,329500,white,3,1,1,False,0,4,7,1810,13068,1360,450,1941,0,7.137112694629629,USA,USA,Oklahoma,OK,35.580278,-94.820833,,37803
Berlin,,3622900200,2014-06-27,1195000,black,5,2,2,False,0,5,9,3650,13297,2750,900,1969,0,-2.358553877152778,Germany,DEU,,,49.571670000000005,8.13556,Mertesheim,55660
Sherman,Pontotoc,9368700031,2014-05-09,195000,gray,2,1,1,False,0,3,6,720,18000,720,0,1950,0,0.3649018232638889,USA,USA,Mississippi,MS,34.359167,-88.841111,,07601
Dubuque,Dubuque,7524200330,2015-03-16,290000,gray,4,2,1,False,0,3,7,1630,7618,1630,0,1967,0,4.261432481770833,USA,USA,Iowa,IA,42.514977,-90.681914,,61821
Berlin,,5104520810,2014-08-10,378000,white,3,2,2,False,0,3,8,2150,11672,2150,0,2004,0,6.081954386793981,Germany,DEU,,,50.09322,8.10312,Schlangenbad,35425
Menominee,Menominee,1443500395,2015-05-04,360000,pink,3,1,1,False,0,4,7,1060,6232,1060,0,1968,0,-1.320062627372685,USA,USA,Michigan,MI,45.13427,-87.621475,,18301
Kendallville,Noble,2349300060,2015-02-12,200000,light blue,4,2,1,False,0,2,6,1920,4822,920,1000,1914,0,3.5606230430902785,USA,USA,Indiana,IN,41.448206,-85.260874,,18940
Morgan,Allegheny,7942100290,2014-09-10,199000,gray,3,1,1,False,0,5,7,1050,9871,1050,0,1968,0,-2.550074665868056,USA,USA,Pennsylvania,PA,40.360433,-80.154064,,07675
Berlin,,3221059036,2014-05-02,400000,light pink,4,2,1,False,0,3,9,3630,42884,2300,1330,1979,0,-0.028898548217592586,Germany,DEU,,,51.096759999999996,14.80139,Steinberg,14350
Toronto,,226059120,2015-01-23,615000,yelow,3,1,1,False,0,3,7,2110,56192,1480,630,1978,0,6.279429521863426,Canada,CAN,,,44.93339,-81.03303000000001,Harbour Point,T9C 1M1
Woodston,Rooks,9455200570,2014-12-17,632000,white,6,2,1,False,0,3,7,2560,8320,1370,1190,1961,0,-2.134557478425926,USA,USA,Kansas,KS,39.443118,-99.10374499999999,,31313
Berlin,,7454001125,2014-11-17,400000,white,4,3,2,False,0,3,7,2240,7035,2240,0,1942,1993,6.298790469768519,Germany,DEU,,,47.7275,11.99167,Eibelkopf,41257
Toronto,,2946002914,2015-01-02,325000,black,3,1,1,False,0,4,7,2300,6200,1150,1150,1970,0,4.5969656078240755,Canada,CAN,,,58.43611,-77.56694,Lac Nuluarniaviapik,M4W 0X6
Fenn,Idaho,7374200030,2015-04-16,387000,Null,4,1,1,False,0,3,7,2500,7690,1250,1250,1973,0,3.102158589814815,USA,USA,Idaho,ID,45.926667,-116.121389,,01867
Toronto,,9113200180,2014-09-05,852500,light pink,4,2,2,False,0,3,9,3480,6315,2360,1120,2000,0,-2.129818846793981,Canada,CAN,,,46.033390000000004,-74.28251999999999,Colline Cross,E6H 8Y2
Vancouver,,1025039168,2014-09-23,290000,yelow,1,0,1,False,0,4,6,740,1284,740,0,1928,0,6.916072313252315,Canada,CAN,,,50.147870000000005,-124.6965,Grass Islet,H9R 9M4
Toronto,,7883603965,2015-02-12,315000,yelow,4,2,1,False,0,4,7,1210,4250,1210,0,1941,0,-0.2251935873032408,Canada,CAN,,,47.56841,-84.97155,Gargantua,V9P 0B2
Mears,Oceana,6616000010,2014-08-25,814000,yelow,4,2,1,False,2,5,8,2840,8820,1420,1420,1952,0,3.0121156556944446,USA,USA,Michigan,MI,43.682494,-86.453307,,56560
Homeworth,Columbiana,7254200040,2015-03-16,345000,light pink,2,1,1,False,0,3,6,960,2700,780,180,1904,0,1.331286866574074,USA,USA,Ohio,OH,40.859192,-81.065473,,48237
Thonotosassa,Hillsborough,3276930050,2014-07-28,699950,gray,3,2,2,False,0,4,9,3370,36218,3370,0,1988,0,0.7357512392824075,USA,USA,Florida,FL,28.061746999999997,-82.308212,,48504
Berlin,,5451220200,2014-06-24,998000,white,4,2,2,False,0,4,9,2420,10200,2420,0,1973,0,-1.2601341635532408,Germany,DEU,,,52.69862,7.29333,Meppen,96438
Toronto,,1321400650,2014-06-03,250000,light gray,3,2,2,False,0,3,7,1765,7652,1765,0,1996,0,8.093427606944445,Canada,CAN,,,50.01806,-86.37528,Jawbone Lake,G9X 6J5
Leesburg,Lake,9321010130,2015-03-12,278500,green,3,1,1,False,0,4,8,1390,8980,1390,0,1985,0,7.002186312592592,USA,USA,Florida,FL,28.807965000000003,-81.885772,,19460
Toronto,,9376301111,2014-06-30,457000,black,3,2,2,False,0,3,8,1220,1330,1010,210,2008,0,1.196760969293981,Canada,CAN,,,48.8878,-72.78921,Lac du Rat Musqué,B1E 6T4
Berlin,,7982600030,2014-08-12,219000,light gray,3,1,1,False,0,3,7,1200,12000,1200,0,1986,0,6.116382115011574,Germany,DEU,,,54.07541,12.09848,University of Rostock Faculty for Agricultural and Environmental Sciences,83555
Toronto,,7904700032,2014-10-02,375000,black,2,1,2,False,0,3,8,1130,912,1000,130,2006,0,0.8805323941898149,Canada,CAN,,,45.10013,-77.98281999999999,Baptiste,E9B 0R2
Edina,Knox,8860300300,2014-09-02,610000,light gray,4,2,1,False,0,4,8,2090,8400,1240,850,9999999,0,6.21138070099537,USA,USA,Missouri,MO,40.179452000000005,-92.145549,,91733
Big Piney,Sublette,4345000210,2015-03-30,230000,yelow,3,2,2,False,0,3,7,1490,8722,1490,0,1997,0,2.517287798657407,USA,USA,Wyoming,WY,42.552059,-110.132954,,17042
Powderville,Powder River,251300110,2015-01-14,358000,light pink,3,2,2,False,0,3,8,2510,12013,2510,0,1988,0,5.7544532521875,USA,USA,Montana,MT,45.739183000000004,-105.276098,,32780
Clarence,Cedar,726049202,2015-05-06,335000,Null,3,1,1,False,0,4,7,1020,10200,1020,0,1954,0,1.91089662005787,USA,USA,Iowa,IA,41.88958,-91.060457,,12804
Toronto,,7016100380,2015-04-23,515000,gray,4,2,1,False,0,4,8,1910,8947,1160,750,1970,0,0.9376603640625,Canada,CAN,,,49.12528,-70.4625,Lac du Coq,V2A 7L5
Toronto,,3832500230,2015-01-05,245000,black,4,2,2,False,0,4,7,2140,8800,2140,0,1963,0,7.258943326747684,Canada,CAN,,,49.181670000000004,-73.55111,Lac de la Fosse,A2A 1P6
Berlin,,9273200145,2014-10-10,1260000,white,3,3,2,False,4,3,10,3220,3960,2760,460,1991,0,10.10734268008102,Germany,DEU,,,50.62402,8.27834,Hinstein,86582
Trenton,,3298700820,2014-10-24,160000,white,3,1,1,False,0,3,6,1010,5355,1010,0,1950,0,-2.4056456090162044,USA,USA,New Jersey,NJ,40.2169,-74.7433,,10956
Fort Buchanan,San Juan,2296500036,2015-03-10,450000,light pink,4,2,1,False,0,4,8,2980,13260,1800,1180,1979,0,-2.6275795825578703,USA,USA,Puerto Rico,PR,18.46,-66.11,,55347
Kennard,Henry,9476200350,2014-10-13,471750,light gray,5,3,1,False,1,3,8,3790,8200,2120,1670,2001,0,6.893998968287038,USA,USA,Indiana,IN,39.903889,-85.519444,,08003
Justice,Mingo,2461900945,2015-04-21,438000,light pink,5,1,1,False,0,4,7,1950,6250,1450,500,1917,0,7.434538609131946,USA,USA,West Virginia,WV,37.588611,-81.83555600000001,,49509
Fancy Farm,Graves,6893300350,2014-06-02,439900,yelow,2,2,1,False,0,5,8,1410,12282,1410,0,1909,1988,10.99320527327546,USA,USA,Kentucky,KY,36.776740000000004,-88.791785,,23803
Twin Rocks,Cambria,461004195,2014-11-04,457500,yelow,2,1,1,False,0,4,7,840,5000,840,0,1908,0,-0.5521149988541667,USA,USA,Pennsylvania,PA,40.518254,-78.860488,,46544
Toronto,,3814900380,2014-07-19,356250,yelow,3,2,2,False,0,3,9,2060,5115,2060,0,2014,0,3.657758840127315,Canada,CAN,,,45.48451,-75.98246,Ruisseau Belisle,T1L 7J3
Winnipeg,,301401410,2014-07-22,298000,light pink,3,2,2,False,0,3,7,1852,4000,1852,0,2014,0,7.919781805532407,Canada,CAN,,,59.489340000000006,-97.68445,Wooffindin Lake,L8E 9E6
Toronto,,7853420110,2014-10-03,594866,Null,3,3,2,False,0,3,9,2780,6000,2780,0,2013,0,6.7793790278125,Canada,CAN,,,45.65237,-72.76522,Saint-Liboire,H9S 1H2
Silverhill,Baldwin,1442800400,2014-06-28,230000,gray,2,1,2,False,0,3,8,1910,3376,1910,0,1980,0,-1.257355851319444,USA,USA,Alabama,AL,30.522237,-87.745676,,03102
Toronto,,4027701326,2014-07-09,470000,blue,4,2,2,False,0,3,8,2380,17199,1530,850,1979,0,8.537481595902777,Canada,CAN,,,44.11591,-79.77494,Beeton Creek,G5J 9N7
Berlin,,6840700036,2014-07-28,497000,white,2,1,1,False,0,3,7,770,3325,770,0,1918,0,4.416541726388889,Germany,DEU,,,52.80575,11.36308,Ortwinkel,85798
Winnipeg,,9266700190,2015-05-11,245000,yelow,1,1,1,False,0,4,6,390,2000,390,0,1920,0,10.79093378009259,Canada,CAN,,,56.444109999999995,-100.80123,Sharp Peninsula,S2V 7V5
Caldwell,Canyon,7920100083,2015-04-14,348000,light pink,3,1,1,False,0,3,6,1040,1824,1040,0,1925,0,-2.739021228229167,USA,USA,Idaho,ID,43.662719,-116.70003799999999,,44203
Mukwonago,Waukesha,5631500213,2014-05-15,342400,light pink,3,2,2,False,0,3,7,1180,9630,1180,0,1986,0,6.847700725543983,USA,USA,Wisconsin,WI,42.882054,-88.345116,,37040
Caret,Essex,510002995,2015-04-07,832600,gray,4,1,1,False,0,3,7,1640,4200,1640,0,1925,0,1.976450674675926,USA,USA,Virginia,VA,37.971255,-76.915254,,60402
Martinez,Contra Costa,8856004328,2015-03-27,255000,gray,4,2,2,False,0,3,7,2163,5882,2163,0,2006,0,-0.2529293752199074,USA,USA,California,CA,37.993246,-122.11169299999999,,15001
Wood Lake,Cherry,5459500125,2014-08-05,1000000,yelow,6,2,1,False,2,4,9,3600,9675,1940,1660,1977,0,3.3259593686574065,USA,USA,Nebraska,NE,42.626394,-100.287175,,78418
Westport Point,Bristol,106000320,2014-10-31,401000,gray,2,1,1,False,0,4,7,840,8100,840,0,1948,0,6.1734915505324075,USA,USA,Massachusetts,MA,41.522222,-71.075,,21075
Hansford,Kanawha,9113200290,2014-06-25,725000,green,4,2,2,False,0,4,9,2490,5170,2490,0,2000,0,6.8381817064467585,USA,USA,West Virginia,WV,38.127158,-81.395026,,28078
Danbury,Merrimack,8682281170,2014-11-13,449000,pink,2,1,1,False,0,3,8,1510,6852,1510,0,2005,0,2.631855566342593,USA,USA,New Hampshire,NH,43.5115,-71.869074,,20109
Toronto,,3876300080,2014-12-24,434400,gray,5,1,1,False,0,4,7,1960,7875,1960,0,1968,0,5.502185182662037,Canada,CAN,,,45.08119,-74.17673,Parc de l'Île-Russell,R7N 9H6
Elizabeth City,Pasquotank,6163901381,2014-12-04,295000,gray,3,1,1,False,0,5,6,1000,8320,1000,0,1951,0,5.474831682731482,USA,USA,North Carolina,NC,36.3019,-76.2236,,19026
Quinter,Gove,1455100116,2015-02-02,397500,white,3,1,1,False,3,4,6,1510,13737,810,700,1961,0,6.304833708206019,USA,USA,Kansas,KS,39.036252000000005,-100.233739,,01420
Regina,,8073000480,2014-07-22,869000,white,2,1,1,True,4,3,7,1900,13122,1100,800,1954,0,9.762960014166666,Canada,CAN,,,55.900180000000006,-107.2846,Faibish Bay,X0A 4C2
Panguitch,Garfield,4019301300,2014-12-23,472000,yelow,3,2,1,False,2,3,8,2200,21890,1200,1000,1961,0,0.5509790696180555,USA,USA,Utah,UT,37.80777,-112.43688600000002,,49417
Edenville,Midland,7519000585,2015-03-11,520000,white,2,1,1,False,0,3,7,1250,3708,1250,0,1926,0,7.000716095277778,USA,USA,Michigan,MI,43.802757,-84.396227,,84010
Vancouver,,7229900005,2014-10-10,350000,yelow,3,1,1,False,0,4,7,1860,17640,1860,0,1966,0,9.356850145127314,Canada,CAN,,,57.88286,-126.30313000000001,Mount Slocomb,B2R 4Y0
West Farmington,Franklin,4324500180,2014-09-26,182000,white,3,1,1,False,0,4,7,1060,7350,1060,0,1959,0,6.356317775185183,USA,USA,Maine,ME,44.662778,-70.155833,,92083
